0.9960726915520551,6.209619107771541e-05,0.0036444007858545927,0.0006973076040833567,0.0002829076620825147,0.0006897637173278306
0.9957629966172865,0.0008461129546852368,0.003914880722367526,0.001066416705311082,0.0003221226603406824,0.0007341937528022775
0.995111649313819,0.0019395310872160547,0.004472520562476657,0.0019512822005753095,0.00041583012370016514,0.0008377803678671609
0.9941948840765098,0.003233323061144993,0.005230225643963424,0.0030544347536732197,0.0005748902795251848,0.0010217539425508198
0.9930250384605056,0.0046011761731339995,0.006209508284197657,0.004251093206032774,0.0007654532552948406,0.00121558293990787
0.9914660759151575,0.006192320249610428,0.007520130247893315,0.005662881093939839,0.001013793836947657,0.0014371681534413908
0.9894071745811148,0.008424388439237419,0.009307180423898356,0.007652312218161227,0.0012856449949856144,0.0016905640497823146
0.9867781568631919,0.011114916018409143,0.011500575674974397,0.009929782668287628,0.0017212674618315384,0.002109363038130795
0.9835421027018195,0.01422144816121343,0.014134258353493025,0.012426034236376131,0.002323638944687035,0.0027048311597341742
0.9793551329127881,0.018468260594310764,0.017626857150411283,0.016003976067896244,0.0030180099367999266,0.0034184519018788644
0.9740267608706825,0.023708099349211743,0.02203773857529897,0.020275976710808233,0.003935500554018413,0.004408826560427676
0.96745354193615,0.029803847421250206,0.02743127955804795,0.025214542568625823,0.00511517850580264,0.005633021412294916
0.9593250430747858,0.03694020541363319,0.034062882438008604,0.030701232997008276,0.0066120744872067636,0.007246551693810475
0.9496674709211816,0.04486055848280186,0.04181598173801926,0.03678485940089277,0.008516547340798,0.009138795486810028
0.9379749518829491,0.05419908187914296,0.05115843173152347,0.04368876633810991,0.010866616385527317,0.011655828578258844
0.9236175814309562,0.064947190523274,0.06236605582447804,0.05117953553852738,0.01401636274456616,0.015134903303351774
0.90646564243804,0.07723825669392659,0.07548990465273238,0.05964029491692859,0.018044452909228466,0.019288338831192197
0.8869932729703869,0.08990491295590414,0.08994936683109302,0.0676817726785566,0.023057360198520338,0.02406746831508011
0.864476329352407,0.10333667902529399,0.10615266306132025,0.07555461566171448,0.02937100758627287,0.030241324656202863
0.8385946835811178,0.11729526777069671,0.12445702553600775,0.08357547275161706,0.03694829088287482,0.036700425184968646
0.8098944334051221,0.13088543117277723,0.14382331798506032,0.09016945678181669,0.04628224860981769,0.044298414023077354
0.7784401730008763,0.1441721068348097,0.1640709738440753,0.09595371892600148,0.057488853155048494,0.052651347377546995
0.7445798576005126,0.15651590740211668,0.18442646005000066,0.09947731376629941,0.070993682349486,0.06257760213739454
